Q,E
-12.573,0.8690000000000282
-7.383,0.2479999999999336
-2.1915,0.0
3.0,0.006999999999948159
8.192,0.12199999999995725
13.383,0.17700000000002092
23.762,0.30999999999994543
28.947,0.3410000000000082
34.125,0.33399999999994634
39.306,0.9130000000000109
44.483,2.4589999999999463
