Q,E
-35.0,13.15564494575031
-34.97165721907302,13.130902717644492
-34.94331443814605,13.106195313478922
-34.91497165721907,13.081522709213509
-34.8866288762921,13.056884880808159
-34.85828609536512,13.032281804222748
-34.82994331443815,13.007713455417177
-34.80160053351117,12.983179810351343
-34.77325775258419,12.958680844985132
-34.74491497165722,12.93421653527845
-34.71657219073025,12.909786857191195
-34.68822940980327,12.885391786683233
-34.65988662887629,12.861031299714488
-34.63154384794932,12.83670537224484
-34.60320106702234,12.812413980234187
-34.57485828609536,12.78815709964242
-34.54651550516839,12.763934706429433
-34.51817272424142,12.73974677655514
-34.48982994331444,12.715593285979404
-34.46148716238746,12.691474210662127
-34.43314438146049,12.667389526563214
-34.40480160053351,12.643339209642573
-34.37645881960653,12.619323235860064
-34.34811603867956,12.595341581175598
-34.31977325775259,12.571394221549077
-34.29143047682561,12.547481132940385
-34.26308769589863,12.523602291309412
-34.23474491497166,12.499757672616065
-34.20640213404468,12.47594725282023
-34.1780593531177,12.452171007881798
-34.149716572190734,12.428428913760676
-34.12137379126376,12.404720946416742
-34.09303101033678,12.381047081809907
-34.0646882294098,12.357407295900055
-34.03634544848283,12.333801564647082
-34.00800266755585,12.310229864010875
-33.97965988662887,12.286692169951339
-33.951317105701904,12.263188458428385
-33.92297432477493,12.239718705401874
-33.89463154384795,12.216282886831712
-33.86628876292097,12.192880978677794
-33.837945981994,12.169512956900004
-33.80960320106702,12.146178797458257
-33.78126042014004,12.122878476312444
-33.752917639213074,12.099611969422455
-33.7245748582861,12.076379252748186
-33.69623207735912,12.053180302249503
-33.66788929643214,12.030015093886337
-33.63954651550517,12.006883603618576
-33.61120373457819,11.9837858074061
-33.58286095365122,11.960721681208824
-33.554518172724244,11.937691200986631
-33.52617539179727,11.9146943426994
-33.49783261087029,11.891731082307045
-33.46948982994331,11.868801395769458
-33.44114704901634,11.845905259046516
-33.41280426808936,11.823042648098138
-33.38446148716239,11.800213538884206
-33.356118706235414,11.777417907364619
-33.32777592530844,11.754655729499266
-33.29943314438146,11.73192698124804
-33.27109036345448,11.70923163857083
-33.24274758252751,11.686569677427547
-33.21440480160053,11.663941073778085
-33.18606202067356,11.641345803582334
-33.157719239746584,11.61878384280017
-33.12937645881961,11.596255167391504
-33.10103367789263,11.573759753316228
-33.07269089696565,11.55129757653424
-33.04434811603868,11.528868613005422
-33.01600533511171,11.506472838689685
-32.98766255418473,11.484110229546905
-32.959319773257754,11.461780761536996
-32.93097699233078,11.439484410619832
-32.9026342114038,11.417221152755332
-32.87429143047682,11.394990963903366
-32.84594864954985,11.372793820023833
-32.81760586862288,11.350629697076656
-32.7892630876959,11.328498571021688
-32.760920306768924,11.306400417818843
-32.73257752584195,11.284335213428001
-32.70423474491497,11.26230293380908
-32.67589196398799,11.24030355492197
-32.647549183061024,11.218337052726547
-32.61920640213405,11.19640340318272
-32.59086362120707,11.174502582250378
-32.562520840280094,11.15263456588942
-32.53417805935312,11.130799330059737
-32.50583527842614,11.108996850721214
-32.47749249749916,11.08722710383376
-32.449149716572194,11.065490065357274
-32.42080693564522,11.043785711251632
-32.39246415471824,11.022114017476728
-32.364121373791264,11.00047495999247
-32.33577859286429,10.97886851475875
-32.30743581193731,10.957294657735451
-32.27909303101033,10.935753364882482
-32.250750250083364,10.914244612159731
-32.22240746915639,10.89276837552709
-32.19406468822941,10.871324630944457
-32.165721907302434,10.849913354371722
-32.13737912637546,10.828534521768779
-32.10903634544848,10.807188109095533
-32.08069356452151,10.785874092311865
-32.052350783594534,10.764592447377671
-32.02400800266756,10.743343150252853
-31.99566522174058,10.722126176897298
-31.967322440813604,10.700941503270903
-31.93897965988663,10.679789105333551
-31.910636878959654,10.658668959045162
-31.882294098032677,10.637581040365612
-31.8539513171057,10.616525325254804
-31.825608536178727,10.595501789672628
-31.79726575525175,10.574510409578968
-31.768922974324774,10.553551160933736
-31.7405801933978,10.532624019696824
-31.712237412470824,10.511728961828101
-31.683894631543847,10.490865963287494
-31.655551850616874,10.470035000034875
-31.627209069689897,10.449236048030151
-31.59886628876292,10.428469083233217
-31.570523507835944,10.407734081603957
-31.54218072690897,10.387031019102265
-31.513837945981994,10.366359871688042
-31.485495165055017,10.345720615321191
-31.457152384128044,10.3251132259616
-31.428809603201067,10.304537679569153
-31.40046682227409,10.283993952103751
-31.372124041347117,10.263482019525298
-31.34378126042014,10.243001857793665
-31.315438479493164,10.222553442868765
-31.287095698566187,10.202136750710482
-31.258752917639214,10.18175175727872
-31.230410136712237,10.161398438533366
-31.20206735578526,10.14107677043432
-31.173724574858287,10.12078672894146
-31.14538179393131,10.100528290014708
-31.117039013004334,10.080301429613945
-31.08869623207736,10.060106123699063
-31.060353451150384,10.039942348229946
-31.032010670223407,10.019810079166513
-31.003667889296434,9.999709292468648
-30.975325108369457,9.979639964096226
-30.94698232744248,9.959602070009163
-30.918639546515504,9.939595586167346
-30.89029676558853,9.91962048853067
-30.861953984661554,9.899676753059035
-30.833611203734577,9.879764355712322
-30.805268422807604,9.859883272450435
-30.776925641880627,9.84003347923327
-30.74858286095365,9.820214952020715
-30.720240080026677,9.800427666772674
-30.6918972990997,9.780671599449029
-30.663554518172724,9.760946726009687
-30.635211737245747,9.741253022414522
-30.606868956318774,9.721590464623462
-30.578526175391797,9.701959028596361
-30.55018339446482,9.682358690293146
-30.521840613537847,9.662789425673687
-30.49349783261087,9.643251210697885
-30.465155051683894,9.623744021325649
-30.43681227075692,9.604267833516852
-30.408469489829944,9.584822623231407
-30.380126708902967,9.565408366429194
