Q,E
0,12.21774357648381
0.057183702644746245,12.169404695032567
0.11436740528949249,12.121243176211262
0.17155110793423875,12.073258533339327
0.22873481057898498,12.025450280421861
0.28591851322373124,11.97781793214953
0.3431022158684775,11.930361003898645
0.4002859185132237,11.88307901173111
0.45746962115796996,11.835971472394503
0.5146533238027162,11.78903790332196
0.5718370264474625,11.742277822632275
0.6290207290922087,11.69569074912981
0.686204431736955,11.649276202304613
0.7433881343817013,11.603033702332288
0.8005718370264474,11.5569627700741
0.8577555396711937,11.511062927076884
0.9149392423159399,11.465333695573158
0.9721229449606862,11.419774598480995
1.0293066476054324,11.374385159404131
1.0864903502501786,11.329164902631877
1.143674052894925,11.284113353139212
1.2008577555396711,11.239230036586683
1.2580414581844175,11.194514479320498
1.3152251608291636,11.149966208372426
1.37240886347391,11.105584751459933
1.4295925661186561,11.061369636986042
1.4867762687634025,11.017320394039409
1.5439599714081487,10.973436552394297
1.6011436740528948,10.929717642510619
1.6583273766976412,10.886163195533872
1.7155110793423873,10.8427727432952
1.7726947819871337,10.799545818311307
1.8298784846318799,10.756481953784622
1.8870621872766262,10.713580683603073
1.9442458899213724,10.670841542340279
2.0014295925661187,10.628264065255454
2.058613295210865,10.585847788293421
2.115796997855611,10.54359224808465
2.172980700500357,10.501496981945195
2.230164403145104,10.459561527876744
2.28734810578985,10.417785424566597
2.344531808434596,10.3761682113877
2.4017155110793422,10.334709428398549
2.458899213724089,10.293408616343353
2.516082916368835,10.252265316651835
2.573266619013581,10.211279071439415
2.6304503216583273,10.170449423507103
2.6876340243030734,10.129775916341517
2.74481772694782,10.089258094114896
2.802001429592566,10.048895501685122
2.8591851322373123,10.008687684595657
2.9163688348820584,9.968634189075615
2.973552537526805,9.928734562039677
3.030736240171551,9.88898835108821
3.0879199428162973,9.849395104507149
3.1451036454610435,9.809954371268072
3.2022873481057896,9.770665701028141
3.2594710507505362,9.731528644130188
3.3166547533952824,9.692542751602604
3.3738384560400285,9.653707575159462
3.4310221586847747,9.615022667200389
3.4882058613295213,9.576487580810657
3.5453895639742674,9.538101869761176
3.6025732666190136,9.499865088508448
3.6597569692637597,9.46177679219458
3.716940671908506,9.423836536647341
3.7741243745532524,9.38604387838007
3.8313080771979986,9.348398374591772
3.8884917798427447,9.310899583167007
3.945675482487491,9.27354706267603
4.0028591851322375,9.236340372374642
4.060042887776984,9.199279072204297
4.11722659042173,9.162362722792071
4.174410293066476,9.12559088545063
4.231593995711222,9.0889631221783
4.288777698355968,9.052478995658994
4.345961401000714,9.01613806926223
4.403145103645461,8.979939907043176
4.460328806290208,8.943884073742613
4.517512508934954,8.907970134786902
4.5746962115797,8.872197656288083
4.631879914224446,8.836566205043763
4.689063616869192,8.801075348537191
4.746247319513938,8.765724654937223
4.8034310221586844,8.73051369309833
4.860614724803431,8.695442032560605
4.917798427448178,8.66050924354979
4.974982130092924,8.625714896977174
