Q,E
0,3.2677306584605548
0.057183702644746245,3.2578066879958354
0.11436740528949249,3.247921248189789
0.17155110793423875,3.2380742692260642
0.22873481057898498,3.228265681352455
0.28591851322373124,3.218495414880891
0.3431022158684775,3.2087634001874497
0.4002859185132237,3.1990695677123457
0.45746962115796996,3.1894138479599397
0.5146533238027162,3.17979617149873
0.5718370264474625,3.170216468961361
0.6290207290922087,3.160674671044612
0.686204431736955,3.1511707085094156
0.7433881343817013,3.1417045121808336
0.8005718370264474,3.1322760129480782
0.8577555396711937,3.1228851417645
0.9149392423159399,3.113531829647592
0.9721229449606862,3.1042160076789895
1.0293066476054324,3.0949376070044687
1.0864903502501786,3.085696558833947
1.143674052894925,3.0764927944414877
1.2008577555396711,3.067326245165291
1.2580414581844175,3.058196842407701
1.3152251608291636,3.049104517635204
1.37240886347391,3.0400492023784276
1.4295925661186561,3.0310308282321388
1.4867762687634025,3.022049326855254
1.5439599714081487,3.0131046299708197
1.6011436740528948,3.0041966693660362
1.6583273766976412,2.9953253768922377
1.7155110793423873,2.9864906844649046
1.7726947819871337,2.977692524063654
1.8298784846318799,2.968930827732252
1.8870621872766262,2.9602055275785983
1.9442458899213724,2.951516555774744
2.0014295925661187,2.9428638445568707
2.058613295210865,2.934247326225311
2.115796997855611,2.9256669331445377
2.172980700500357,2.917122597743163
2.230164403145104,2.9086142525139387
2.28734810578985,2.900141830013764
2.344531808434596,2.891705262863679
2.4017155110793422,2.88330448374886
2.458899213724089,2.874939425418634
2.516082916368835,2.86661002068646
2.573266619013581,2.858316202429949
2.6304503216583273,2.8500579035908444
2.6876340243030734,2.8418350571750377
2.74481772694782,2.8336475962525585
2.802001429592566,2.8254954539575827
2.8591851322373123,2.8173785634884227
2.9163688348820584,2.8092968581075373
2.973552537526805,2.801250271141522
3.030736240171551,2.7932387359811206
3.0879199428162973,2.7852621860812135
3.1451036454610435,2.777320554960825
3.2022873481057896,2.769413776203119
3.2594710507505362,2.761541783455408
3.3166547533952824,2.7537045104291358
3.3738384560400285,2.7459018908998987
3.4310221586847747,2.738133858707426
3.4882058613295213,2.730400347755595
3.5453895639742674,2.722701292012421
3.6025732666190136,2.7150366255100638
3.6597569692637597,2.7074062823448224
3.716940671908506,2.699810196677141
3.7741243745532524,2.6922483027316013
3.8313080771979986,2.6847205347969303
3.8884917798427447,2.677226827225995
3.945675482487491,2.6697671144358077
4.0028591851322375,2.6623413309075143
4.060042887776984,2.6549494111864145
4.11722659042173,2.6475912898819365
4.174410293066476,2.6402669016676605
4.231593995711222,2.632976181281309
4.288777698355968,2.6257190635247363
4.345961401000714,2.6184954832639455
4.403145103645461,2.6113053754290814
4.460328806290208,2.6041486750144323
4.517512508934954,2.5970253170784225
4.5746962115797,2.589935236743624
4.631879914224446,2.582878369196745
4.689063616869192,2.5758546496886434
4.746247319513938,2.5688640135343097
4.8034310221586844,2.561906396112883
4.860614724803431,2.55498173286764
4.917798427448178,2.548089959306005
4.974982130092924,2.5412310109995344
5.03216583273767,2.5344048235839383
5.089349535382416,2.5276113327590566
5.146533238027162,2.520850474288884
5.203716940671908,2.5141221840015415
5.2609006433166545,2.5074263977893096
5.318084345961401,2.5007630516085935
5.375268048606147,2.494132081479954
5.432451751250894,2.4875334234880837
5.48963545389564,2.480967013781824
5.546819156540386,2.4744327885741533
5.604002859185132,2.4679306841421966
5.6611865618298784,2.4614606368272143
5.718370264474625,2.455022583034616
5.775553967119371,2.448616459233946
5.832737669764117,2.442242201958897
5.889921372408863,2.435899747807297
5.94710507505361,2.4295890334411223
6.004288777698356,2.423309995586485
6.061472480343102,2.4170625710336435
6.1186561829878485,2.410846696636998
6.175839885632595,2.4046623093150883
6.233023588277341,2.3985093460505924
6.290207290922087,2.392387743890338
6.347390993566833,2.386297439945293
6.404574696211579,2.3802383713905617
6.461758398856326,2.3742104754653948
6.5189421015010725,2.368213689473182
6.576125804145819,2.3622479507814593
6.633309506790565,2.3563131968219007
6.690493209435311,2.3504093650903224
6.747676912080057,2.344536393146683
6.804860614724803,2.3386942186150836
6.862044317369549,2.3328827791837665
6.9192280200142955,2.3271020126051156
6.9764117226590425,2.321351856695656
7.033595425303789,2.315632249336056
7.090779127948535,2.3099431284711263
7.147962830593281,2.304284432109817
7.205146533238027,2.2986560983252207
7.262330235882773,2.293058065254575
7.319513938527519,2.2874902710992524
7.376697641172266,2.2819526541247765
7.433881343817012,2.276445152660804
7.491065046461759,2.27096770510114
7.548248749106505,2.2655202499037252
7.605432451751251,2.26010272559065
7.662616154395997,2.254715070748137
7.719799857040743,2.24935722402656
7.7769835596854895,2.244029124140429
7.834167262330236,2.238730709868397
7.891350964974982,2.2334619200532573
7.948534667619728,2.2282226936019502
8.005718370264475,2.2230129694855516
8.062902072909221,2.217832686739284
8.120085775553967,2.212681784462509
8.177269478198713,2.207560201818729
8.23445318084346,2.202467878035593
8.291636883488206,2.1974047524048874
8.348820586132952,2.19237076428254
8.406004288777698,2.187365853088624
8.463187991422444,2.182389958307353
8.52037169406719,2.1774430194870824
8.577555396711936,2.172524976240306
8.634739099356683,2.167635768243664
8.691922802001429,2.16277533523794
8.749106504646177,2.1579436170280517
8.806290207290923,2.1531405534830665
8.863473909935669,2.1483660845361885
8.920657612580415,2.1436201501847667
8.977841315225161,2.1389026904902897
9.035025017869907,2.1342136455783898
9.092208720514654,2.1295529556388386
9.1493924231594,2.1249205609255535
9.206576125804146,2.1203164017565888
9.263759828448892,2.1157404185141466
9.320943531093638,2.1111925516445633
9.378127233738384,2.106672741658325
